robot_id,concentration,timestep,effective_msg

28973,0.0000,284

28973,0.0000,284

28973,0.0000,287

21793,0.0000,303

21793,0.0000,309

21793,0.0000,311

21793,0.0000,313

21793,0.0000,321

21793,0.0000,323

21793,0.0000,324

28973,0.0000,325

28973,0.0000,326

28973,0.0000,326

21793,0.0000,337

28973,0.0000,340

28973,0.0000,340

28973,0.0000,341

28973,0.0000,341

28973,0.0000,353

28973,0.0000,353

21793,0.0000,354

28973,0.0000,354

28973,0.0000,354

21793,0.0000,357

17965,0.6804,358

21793,0.0000,359

21793,0.0000,359

17965,0.6804,360

17965,0.6804,361

28973,0.0000,364

28973,0.0000,364

28973,0.0000,373

28973,0.0000,373

17965,0.6804,374

17965,0.6804,375

17965,0.6804,375

28973,0.0000,376

28973,0.0000,376

17965,0.6804,381

17965,0.6804,381

28973,0.0000,383

28973,0.0000,383

21793,0.0000,385

21793,0.0000,392

28973,0.0000,397

17965,0.6804,398

17965,0.6804,399

21793,0.0000,444

21793,0.0068,459

28973,0.0001,470

17965,0.6124,471

28973,0.0001,471

28973,0.0001,472

28973,0.0001,481

28973,0.0001,481

28973,0.0001,484

17965,0.6124,485

17965,0.6124,489

21793,0.0123,490

21793,0.0123,491

17965,0.6124,494

21793,0.0123,494

17965,0.6124,495

17965,0.6124,496

17965,0.6124,497

17965,0.6124,499

17965,0.6124,502

21793,0.0123,504

21793,0.0123,504

17965,0.6124,509

17965,0.5524,520

17965,0.5524,530

17965,0.5524,535

17965,0.5524,536

21793,0.0723,537

21793,0.0723,537

17965,0.5524,538

17965,0.5524,539

21793,0.0723,549

21793,0.0723,549

17965,0.5524,551

21793,0.0723,551

21793,0.0723,551

17965,0.5524,554

21793,0.0723,555

21793,0.0723,555

21793,0.0723,557

21793,0.0723,557

21793,0.0723,561

21793,0.0723,561

21793,0.0723,564

21793,0.0723,564

21793,0.0723,565

21793,0.0723,565

21793,0.0723,566

21793,0.0723,566

21793,0.0723,577

17965,0.5524,579

17965,0.5524,579

21793,0.0723,582

17965,0.5524,583

17965,0.5524,584

21793,0.0723,586

21793,0.0723,590

17965,0.5524,591

21793,0.0723,591

17965,0.5524,592

28973,0.0051,595

21793,0.0723,600

28973,0.0051,601

28973,0.0051,601

21793,0.0723,623

21793,0.0723,632

21793,0.0723,637

21793,0.0723,640

21793,0.0723,646

21793,0.0723,658

21793,0.0723,660

21793,0.0752,661

21793,0.0752,665

21793,0.0752,665

21793,0.0752,668

21793,0.0752,668

21793,0.0752,672

21793,0.0752,672

21793,0.0752,673

21793,0.0752,673

21793,0.0681,675

21793,0.0681,675

21793,0.0681,679

21793,0.0681,679

21793,0.0681,683

21793,0.0681,683

21793,0.0613,698

21793,0.0613,698

21793,0.0613,700

21793,0.0613,700

21793,0.0559,701

21793,0.0559,702

21793,0.0559,711

21793,0.0559,711

21793,0.0559,712

21793,0.0559,712

21793,0.0559,714

21793,0.0559,714

21793,0.0559,719

21793,0.0559,719

21793,0.0559,720

21793,0.0559,720

21793,0.0559,722

21793,0.0559,722

21793,0.0559,724

21793,0.0559,724

20525,0.0209,734

20525,0.0209,738

20525,0.0209,743

21793,0.0559,750

21793,0.0559,756

21793,0.0559,756

21793,0.0559,761

21793,0.0559,761

21793,0.0559,763

21793,0.0559,763

21793,0.0559,764

21793,0.0559,764

21793,0.0559,766

21793,0.0559,766

21793,0.0559,768

21793,0.0559,768

